content,label,title,tag,pre_label,confidence,pre_label_round
企 查查 风险 信息 显示 ， 11 月 25 日 ， ofo 小 黄车 关联 公司 北京 拜 克洛克 科技 有限公司 新增 行政处罚 信息 ， 处罚 单位 为 北京市 海淀区 市场 监督 管理局 ， 处罚 结果 为 罚款 150000 元 。 企 查查 App 显示 ， 北京 拜 克洛克 科技 有限公司 成立 于 2015 年 8 月 ， 注册资本 约 38 ...,0,[ ' 【 ofo 关联 公司 新增 行政处罚 被 罚款 15 万元 】 ' ],[ ' ofo 关联 公司 又 被 罚款 ' ],0.0,0.9999991,2.5045523e-05
周 一早 盘 ， 沪 指 高开低走 ， 盘中 一度 跌 逾 1% ， 随后 拉升 ， 再度 站上 4300 点 ， 创出 七年 年 新高 ； 午后 沪 指 一度 走 高涨 近 2% ； 随后 大盘 跳水 。 截至 收盘 ， 沪 指报 4217.08 点 ， 跌 1.64% 。 成交量 方面 ， 沪市 成交 突破 万亿元 大关 ， 随后 数据 不再 更新 。,0,[ ' 【 先升后 跌 ！ 沪市 成交额 爆表破 1 万亿 】 ' ],[ ],0.0,0.9999991,0.0027954583
中国 人 对 红木家具 的 痴迷 ， 直接 导致 了 紫檀 、 黄檀 、 黑 黄檀 数量 的 大幅 下降 。 为了 遏制 这一 现象 ， 华盛顿 公约 在 2013 年 将 五种 红木 提升 到 了 附录 二 ， 意味着 国际贸易 已 严重威胁 到 这五种 植物 。 但 这 一 条款 的 公布 ， 可能 会 间接 引发 中国 红木 贸易 最后 的 疯狂 ：,0,[ ' 【 你 以为 你 消费 的 只是 红木 ？ 】 ' ],[ ],0.0,0.9999991,0.023954822
重大新闻 ： 索尼公司 今晨 申请 破产 啦 ！ 亲 ， 你 怎么 看 ？,1,[ ],[ ' 大叔 报 新闻 ' ],1.0,0.9999991,0.9331104
太 恶劣 了 ； 疑似 顺丰 快递 员 截获 用户 购买 的 口罩 朋友圈 叫卖 ， 转发 曝光 严惩 。 顺丰 集团 happy 热哥 的 微博 视频,1,[ ],[ ],1.0,0.9999991,0.9998018
黑心 快递 员 私自 载获 客户 口罩 ， 顺丰 连夜 否认 ！ 国家 有难 还有 这么 猖狂 的 人 ， 我们 的 国人 在 努力 的 把 资源 带给 需要 的 人 ， 你们 都 干 了 些 什么 ? 良心 往往 就是 在 灾难 来临 之 时 体现 出来 的 行为 ， 管理 也 是 如此 ！ 幸运 甜甜的 微博 视频,1,[ ],[ ' 顺丰 回应 快递 员 拦截 包裹 卖 口罩 ' ],1.0,0.9999991,0.9573959
据传 上海东方 传媒 集团 有限公司 副总裁 ， 第一 财经 传媒 有限公司 总经理 ， 《 第一 财经 日报 》 总编辑 — — 秦朔 ， 辞职 。,1,[ ],[ ],0.0,0.9999991,0.13454789
外资 目前 净 买入 7.39 亿 ， 今天 的 目的 很 明确 ， 富时 罗素 扩容 ， 及时 盘中 不 进场 ， 尾盘 也 会 大笔 资金 被动 进场 流入 A股 。 众泰 汽车 这么 个 涨法 ， 应该 是 有 大 机构 要 去 收购 这个 汽车 了 吧 ？ 不然 怎么 天天 涨停 ！ ！ ！,0,[ ],"[ ' 财经 ' ,   ' 投资 ' ]",1.0,0.9999991,0.9830353
  近日 ， 市场监管 总局 根据 举报 ， 在 前期 核查 研究 的 基础 上 ， 对 阿里巴巴 集团 控股 有限公司 实施 “ 二选 一 ” 等 涉嫌 垄断 行为 立案 调查 。 这是 我国 在 互联网 领域 加强 反垄断 监管 的 一项 重要 举措 ， 有利于 规范 行业 秩序 、 促进 平台 经济 长远 健康 发展 。   近年来 ， 我国 线上 经济 蓬勃 ...,0,[ ' 【 加强 反垄断 监管 是 为了 更好 发展 】 ' ],[ ],0.0,0.9999991,6.695476e-05
南京 将 聚焦 软件 和 信息 服务 、 新能源 汽车 、 新 医药 与 生命 健康 、 集成电路 、 人工智能 、 智能 电网 、 轨道交通 、 智能 制造 装备 等 八大 产业 ， 提出 全面实施 产业链 “ 链长 制 ” ， 推动 八大 产业 主营业务 收入 每年 增长 20% 左右 。 推动 IC 、 AI 等 主营业务 收入 年 增长 20% ， 南京 发布 产业链 发展 工作 方案,0,[ ' 【 推动 IC 、 AI 等 主营业务 收入 年 增长 20% ， # 南京 发布 产业链 发展 工作 方案 # 】 ' ],[ ],0.0,0.9999991,6.229183e-07
据 香港媒体 爆料 ： 京基 100 正在 过户 ， 董事长 陈华 在 澳门 赌博 输掉 了 ！ 求 辟谣 ！ 他山 - 山外 有山 ： 陈 性格 豪赌 ， 因此 起家 ， 一切 皆 有 可能 真的假 的 ？ TV 老王,1,[ ' 【 董事长 赌博 输掉 了 京基 100 ？ 】 ' ],[ ],1.0,0.9999991,0.9997361
更新 ： 可口可乐 承认 “ 果粒 橙 ” 含 禁用 农药 多菌灵 ， 上 我 查查 黑榜 了 。 O,1,[ ],[ ],1.0,0.9999991,0.9999419
香港 0.2 元 / 度 ， 上市公司 中电 2011 年 盈利 131.88 亿港元 ； 深圳 0.68 元 / 度 ， 内地 电厂 和 电网 都 喊 亏 ！ 香港 年 人均收入 约 20 万 人民币 ， 深圳 人均 约 5 万 。 你 年 年 都 喊 亏 ， 钱亏 哪儿 去 了 ？ 对 说谎 和 鱼肉百姓 者 是否 应该 建 一份 ＂ 最 缺德 ＂ 档案 呢 ？,1,[ ' 【 深圳 香港 电价 对比 】 ' ],[ ],1.0,0.9999991,0.8001514
立足于 淘宝 ， 服务 于 校园 ， 备战 于 社会 — — 淘宝 社,0,[ ],[ ],0.0,0.9999991,0.25737986
为了 跟 上海市政府 的 对 赌 协议 ， 特斯拉 也 是 拼 了 特斯拉 中国 在 10 月 19 日称 ， 目前 上海 工厂 已 基本 完成 产能 爬坡 ， 在 满足 中国 消费者 需求 的 同时 将 把 产品 提供 给 欧洲 消费者 。 美国 电动汽车 媒体 Electrek 报道 称 ， 目前 已有 法国 消费者 收到 单据 ， 显示 其 购买 的 Model3 将 来自 中国 。,0,[ ' 【 特斯拉 中国 产 Model3 将 出口 至 欧洲 】 ' ],[ ],0.0,0.9999991,7.127804e-07
在 工信部 ， 运营商 双重 压力 下 ， 小马哥 最终 没 能 顶住 ， 微信 收费 可能 将 于 7 月 1 日 开始 ， 收费 标准 信息 5 分 / 条 ， 语音 1 毛 / 条 ， 按 这样 的 标准 有 多少 人会 放弃 微信 ？ 其实 中国 人 的 微信 使用 已经 包含 了 流量 费 ， 如果 微信 收费 那么 微博 没理由 不 收费 。 微信 如果 收费 了 ， 大家 还用 么 ？,1,[ ],[ ],1.0,0.9999991,0.9999739
因为 管不住 自己 的 “ 大嘴巴 ” ， 全球 首富 、 特斯拉 CEO 马斯克 近日 被 一名 股东 告上 法庭 。 这名 股东 称 ， 马斯克 持续 发送 “ 古怪 ” 推文 ， 给 特斯拉 公司 造成 至少 数十亿美元 的 市值 损失 。 马斯克 虽然 吃 了 官司 ， 但 作为 比特 币 头号 粉丝 ， 他 最近 心情 可能 ...,0,[ ' 【 涨 疯 了 ！ # 比特 币 突破 6 万美元 # ， 18 万人 爆仓 ， 马斯克 却 狂 赚 70 亿 】 ' ],[ ],0.0,0.9999991,0.013520461
先是 TIKTok 然后 是 微信 现在 又 是 爱奇 艺下 一家 轮到 谁,0,[ ],[ ' 爱奇艺 遭 美国 证监会 调查 ' ],0.0,0.9999991,4.515641e-07
美团 可以 再 恶心 点 么 ， 点 了 外卖 ， 默认 极速 支付 ， 极速 支付 默认 到 美团 买单 ， 然而 ， 美团 买单 就 跟 花 呗 一样 ， 这 月 买下 月 还 ， 超期 要交 利息 ， 幸好 我 好奇 看 了 下 为什么 下 了 订单 没有 扣款 ， 才 发现 有个 什么 屁美团 买单 ， 里面 还 设置 了 额度 ， 这种 不 经 用户 设置 就 默认 的 操作 方式 ， 是不是 算 违法 ？ 美团 外卖 美团,0,[ ],[ ],0.0,0.9999991,0.02642901
去 医院 就是 孕检 ？ 这个 时候 不是 应该 给 他们 多一点 空间 吗 ？ 别 过度 关注 了 剧有料 bot 的 微博 视频,0,[ ],[ ' 何猷 君 否认 奚梦瑶怀 二胎 ' ],0.0,0.9999991,0.00021234383
的 疑问 ？ 刘翔 的 7 步上 栏法 是 针对 起跑点 到 第一个 高栏 的 距离 13.72 m ， 英国人 把 第一个 高栏 改到 了 13.85 m 的 距离 所以 刘翔 第一 脚 就 踩 栏 了 ， 这 也 是 导致 最后 小组 有 4 个人 踩 栏 摔倒 今年 110 米栏 ， 每个 栏高 了 4.3 cm ， 也 没有 通知 运动员 ， 所以 当时 好多 运动员 都 摔倒 了 ～,1,[ ],"[ ' 奥运 ' ,   ' 伦敦 请 解释 ' ,   ' 摔倒 ' ]",1.0,0.9999991,0.9998194
JYJ 简单 的 谈话 视频 ， 全称 无尿点 ， 各种 好笑 ， 但是 麻烦 当 哥哥 的 下次 不要 欺负 秀秀 ， 好 么 。,0,[ ],[ ' 韩流 天天 看 ' ],0.0,0.9999991,0.35775468
"① 看 头条 ： 习近平 指出 ， 综合国力 竞争 说到底 是 创新 竞争 。 创新 驱动力 如何 告别 "" 成长 的 烦恼 "" ？ ② 看 发展 ： 中 泰 铁路 今天 举行 开工 仪式 ， 两 国 合作 的 铁路 将 连通 哪些 交流 ？ ③ 看 家书 ： 1937 年 ， 25 岁 的 飞行员 张锡祜 在 参战 途中 殉职 。 他 在 家书 中写 了 什么 ？ 今晚 7 点 ， 一定 看 !",0,[ ' 【 12 月 19 日 新闻联播 抢先 看 】 ' ],[ ' 今晚 联播 看 什么 ' ],0.0,0.9999991,1.9281757e-05
秋天 到 了 ， 冬天 还会 远 吗 ？ 未来 的 “ 文化部 部长 ” 兼 “ 二人 转转 长 ” 山本 大叔 昨晚 已 被 控制 ， 清算 倒计时 。 拔出 萝卜 带出 泥 ， 洗 都 洗 不 干净 啊 。 。 。 。 。 。,1,[ ],[ ],1.0,0.9999991,0.9997725
2017 年 央视春晚 第五次 联排 今日 举行 ， 刚刚 ， 鹿晗 M 鹿 M 首次 现身 央视 大楼 进行 单独 彩排 ， 稍后 还 将 参加 联排 。 今年 春晚 鹿晗 将 与 William 威廉 陈伟霆 合唱 刘德华 经典歌曲 《 爱 你 一万年 》 ， 期待 他们 的 表现 ！ （ 图片 via _ heihao _ ）,0,[ ' 【 鹿晗 现身 # 2017 年 央视春晚 # 第五次 联排 】 ' ],[ ' 金鸡 拜年 ' ],0.0,0.9999991,6.2583645e-06
美国 《 时代 》 杂志 2013 ： 1 . 《 地心引力 》 、 2 . 《 绝美 之 城 》 、 3 . 《 美国 骗局 》 、 4 . 《 她 》 、 5 . 《 一代宗师 》 、 6 . 《 速度 与 激情 6 》 、 7 . 《 冰雪 大冒险 》 、 8 . 《 杀戮 演绎 》 、 9 . 《 为奴 十二载 》 、 10 . 《 霍比特 人 2 ： 史矛革 荒漠 》 ， 详见 →,0,[ ' 【 年度 十佳 】 ' ],[ ' 颁奖 季 ' ],1.0,0.9999991,0.7818946
“ 大禹治水 ” 治 的 是 什么 水 ？ “ 一问三不知 ” 是 不 知道 哪 三样 ？ “ 弱冠 ” 指 的 是 男子 多少岁 ？ … … 戳 图 ↓ ↓ 看 文化 知识 100 题 ， 能 不能 考住 你 ？ 和 小伙伴 一 起来 测测 自己 的 传统 文化 功底 吧 ！,0,[ ' 【 一起 涨 知识 ！ 文化 知识 100 题 [ 推荐 ] 】 ' ],[ ' 涨 姿势 ' ],0.0,0.9999991,3.0549736e-09
已经 证实 保罗 没 死 ！ 图慎点 。,1,[ ],[ ],1.0,0.9999991,0.9908755
昨天 ， 一只 宠物 猴 的 照片 风靡 网络 。 据 了解 ， 这种 猴 名为 “ 石猴 ” 宠物 猴 ， 必须 在 合法 商贩 处 购买 。 但 石猴 并 不易 养 ， 有 网友 表示 ： 石猴 性格 太过 活泼 ， “ 很皮 ， 模仿 力 很 高 ， 有 的 时候 会 自己 打开 煤气 阀门 ， 拿 着 打火机 玩 ， 很 危险 ！ ” 敬请 关注 全球 震惊 百分百,1,[ ' 【 袖珍 小猴 走红 网络 ， 高智慧 宠物 “ 不好 养 ” 】 ' ],[ ],1.0,0.9999991,0.9997515
听说 文章 同学 道歉 贴 是 抄袭 高晓松 的 ， 这是 什么 节奏 啊 ， 要 不要 这 莫 叼 呀 ！ 能 不能 有点 诚意 呀 ！ 我 只 想 说 是 哪个 公关 公司 帮 你 做 的 共关 呀 ！ 能 不能 专业 一点 ， 不 要犯 这样 低级 的 错误 呀 ！ 要是 想换 公关 公司 的话 找 我 哈 !,1,[ ],[ ' 文章 抄袭 ' ],1.0,0.9999991,0.99997944
章兄 的 書終 於 收到 了 聖寶劍 橡葉 騎士,0,[ ],[ ],0.0,0.9999991,0.019190788
不 知道 你们 现在 微博 打开 图片 有没有 发现 磨砂 感 ， 我 今天 一天 微博 打开 图片 都 是 这样 和 大王 说 ， 她 说 是 网速 问题 ， 但是 我 所有 网络 环境 下 都 是 这种 磨砂 感 ， 不是 缓存 问题 ， 缓存 过 的 也 会 这种 ， 雾蒙蒙 。 不 知道 和 之前 图片 要 收费 有 关系 。 很累 眼睛 的 。,0,[ ],[ ],1.0,0.9999991,0.99965066
20 日 ， 澳大利亚 一名 女子 在 昆士兰 遇到 一条 巨大 的 橄榄 蟒 ， 吞噬 一只 淡水 鳄鱼 。 她 冒险 用 镜头 记录 下 了 这 一幕 ， 最后 蟒蛇 对 着 镜头 顽皮 一笑 ， 好像 什么 也 没 发生 … …,0,[ ' 【 巨蟒 生吞 鳄鱼 后 对 镜头 “ 顽皮 一笑 ” [ 生病 ] 】 ' ],[ ' 微 镜头 ' ],0.0,0.9999991,6.982808e-05
某人 对 你 的 恶毒 ， 源于 嫉妒 ， 说明 在 某些 方面 你 给 他 添 了 堵 。,0,[ ],[ ],0.0,0.9999991,0.00020608286
刘翔 的 七步 上 栏法 是 针对 从 起跑点 到 第一个 栏杆 之间 的 距离 13.72 米 ， 但是 这次 伦敦 把 这个 距离 增加 到 13.85 米 ， 这 就 不难理解 刘翔 在 第一个 栏 就 踩 栏 ， 也 导致 同组 多名 选手 踩 栏 ， 而 英国 选手 练 的 就是 13.85 米 ， 所以 顺利 晋级 ！ 关注 中 ， 求 真相 帝 ！ ? 薛 蛮子,1,[ ' 【 网传 刘翔 退赛 惊人 内幕 伦敦 粗心 竟令栏 间距 增加 ！ 】 ' ],[ ],1.0,0.9999991,0.9999667
"今晚 第九 場 ． E 臣病 了 Skip 了 綵 排 , 唱 《 夕陽 無限好 》 咳 了 起來 , 立即 回後台 全場 觀眾 立即 大合唱 唱 埋 首歌 , + 強勁 歡呼 聲歡 迎 佢 回到 台上 Eason 很禮貌 地 請 觀眾 原諒 , 今晚 不會 有 Encore 了 ...",0,[ ],[ ],0.0,0.9999991,0.15472853
"国外 某 网友 家里 养 了 七只 喵 星人 ， 每天 下班 回家 的 时候 ， 都 能 看到 窗户 后面 一排 喵 星人 瞪 着 自己 … … 你 来 感受一下 。 实际上 ， 喵 星人 的 想 说 的 是 ： “ 铲 屎 的 你 终于 回来 啦 ！ 快 来 伺候 大爷 们 ！ ” 一首 《 混蛋 , 我 想 你 》",0,[ ' 【 集齐 七只 小奶 喵 能 不能 实现 一个 愿望 ？ [ 喵 喵 ] 】 ' ],[ ],0.0,0.9999991,4.366893e-06
这是 成都市 体育馆 ， 下面 是 蜀王 陵 ， 曾经 有 多少 歌星 演唱 的 时候 喊 到 “ 下面 的 观众 朋友 们 ， 你们好 吗 ？ ” 笑 到 拔 胸毛 的 微博 视频,1,[ ],[ ],1.0,0.9999991,0.9948435
让 我们 给 杭州 一个 舞台 ， 还 世界 一个 精彩 ChinaJoy 祝贺 衣邦 人 成为 杭州 亚运会 官方 供应商 ！ 关注 ChinaJoy 官方 微博衣邦 人 高端 定制 带 话题 转发 说 说 2021 小 目标 和 对 杭州 亚运会 的 祝福 ， 1 月 13 日 抽 1 个 幸运儿 送 出 价值 399 元 的 羊毛 围巾 免 单券 微博 抽奖 平台 为 杭州 加油 ， 为 ...,0,[ ],"[ ' 热爱 向 未来 亚运 有 温度 ' ,   ' ChinaJoy ' ]",0.0,0.9999991,0.0010616523
OMG 夺冠 ！ 完成 在场 所有人 都 没想到 的 奇迹 最佳 战队 : OMG 击杀 王 : 小狮子 lionkk 在 世界大赛 上 4 场 比赛 3 场 吃 鸡 的 传说 注定 还要 流传 很 久 。 比赛 已经 结束 ， 但是 OMG 的 辉煌 道路 才 刚刚开始 ， 期待 下 一次 不远 的 将来 OMG 的 喊声 能 再次 飘扬 在 世界舞台 上电 竞 社长 的 ...,0,[ ],[ ],1.0,0.9999991,0.77555394
你 总以为 带上 耳机 世界 就是 你 的 了 ~ 其实,0,[ ],[ ],0.0,0.9999991,0.02235594
这 只 汪星 人 十分 吃醋 主人 对 其他 动物 好 ， 极力 想 引起 主人 的 注意,0,[ ],[ ],0.0,0.9999991,0.0057685683
这 就是 我们 国家 吗 ？ 浑浊 的 不能 用 能见度 衡量 ， 但 当 1 个 战士 倒下 的 时候 却 要 透明 的 清澈见底 。 事实 说话 了 ！ 看过 我们 的 心底 能 痛快 吗 ？ 这 和 开棺验尸 有何 区别 ！,1,[ ],[ ],0.0,0.9999991,0.33924925
哪怕 我们 有 99 个 理由 要 分开 ， 但 能 不能 为了 那 一个 理由 留下来 。,0,[ ],[ ],0.0,0.9999991,0.0036797028
苏轼 一首 《 念奴娇 》 流传千古 ， 可 你 知道 “ 念奴 ” 是 谁 吗 ？ 柳永 一曲 《 雨霖 铃 》 凄婉 动人 ， 可 你 知道 “ 雨霖 铃 ” 最初 是 唐玄宗 在 雨夜 哀叹 自己 无法 保护 杨贵妃 吗 ？ “ 踏莎行 ” 的 莎 还 在读 sh ā ？ … 看 完 这些 ， 是否 觉得 多年 语文 白学 了 ？ 戳 图 ↓ 这个 周末 学 点 知识 ！ via . 人民日报,0,[ ' 【 12 大 经典 词牌名 是 怎么 来 的 ？ 】 ' ],[ ' 涨 姿势 ' ],0.0,0.9999991,3.402029e-06
脚伤 照片 出来 了 ， 不多 说 了 ， 刘翔 ， 英雄 。 质疑 刘翔 作秀 的 人 ， 请 闭嘴 ！ ！ ！ 刘翔 我们 支持 你 ！ 请 大家 顶 起来 ， 让 感动 常在 ！,1,[ ' 【 心灵 】 ' ],[ ],1.0,0.9999991,0.999914
近日 《 在 纽约 》 举行 了 开机 仪式 ， 当天 李易峰 身穿 黑色 外衣 相当 低调 ， 但 还是 挡不住 外露 的 帅气 ， 但是 还有 这些 剧将 在 2018 年 霸屏 ， 厉害 了 ， 我 的 峰 ！ 这么 多 电视剧 都 在 2018 上映 ， 这 确实 让 我 不 知道 怎么 选择 呀,0,[ ],"[ ' 李易峰 ' ,   ' 心理 罪 ' ]",0.0,0.9999991,0.07475154
小 李 的 推特 ， 哈哈哈 哈哈哈 哈哈哈,1,[ ],[ ],1.0,0.9999991,0.9996302
这 笑声 太魔性 了 ！ 根本 停不下来 ！,0,[ ],[ ],1.0,0.9999991,0.951343
祝愿 小 日本 的 「 贞子 3D 」 票房 为 0 ！,1,[ ],[ ],0.0,0.9999991,0.21082163
"出轨 的 叫 文章 , 嫖娼 的 叫 黄海波 , 吸毒 的 叫 李代沫 , 杀人 的 却 只是 张 某某 ！ ！ ！ 你 他 妈 以后 打死 人 之前 说 自己 是 邪教 是不是 都 能 改判 & quot ; 三到 七年 以下 有期徒刑 & quot ; ？ ！",1,[ ],[ ],1.0,0.9999991,0.9964901
双十 一买 的 羽绒 背心 到货 了 ， 说好 的 M 码 呢 ？ ！ 但 妞妞 穿 竟然 挺 好看 的 ， 我 也 只能 了 ， 生 不如 狗 啊 ！,0,[ ],[ ' 凡事 哈哈 ' ],1.0,0.9999991,0.5700914
谁 看 谁 倒霉 一年 ！ ！ ！ ！ 超级 恶搞 排行榜,1,[ ],[ ],0.0,0.9999991,0.27125433
六小龄童 （ 大 师兄 ） 离开 人世 了 ， 二 师兄 横尸 黄浦江 ， 没有 大 师兄 的 保护 ， 唐僧 真的 摊上 大事 了 ！ （ 埋葬 唐僧 遗体 古刹 为 申遗 被 拆 ） 话题 双井站 我 在 : 2 江南 大道,1,[ ],[ ],1.0,0.9999991,0.97461545
香港艺人 古巨基 LeoKu 受邀 出席 在 拉斯维加斯 举办 的 BillBoard ( 公告牌 ) 颁奖礼 ， 他 也 是 此次 颁奖礼 唯一 一位 获此 殊荣 的 亚洲 歌手 。 颁奖礼 上 古巨基 与 乐坛 人气 小 天王 贾 斯汀 比伯同 走红 毯 ， 惹人眼 球 。,0,[ ' 【 古巨基 出席 公告牌 晒 与 比伯 合影 】 ' ],[ ],0.0,0.9999991,0.0021141397
昨晚 祁同伟 和 高小琴 这 一段 简直 就是 中年人 偶像剧 既视感 ， 明明 是 反派 还 差点 看 哭 我 ， 尤其 是 那句 ： “ 没有 谁 可以 欺负 你 ” 和 “ 记住 ， 我 最 爱 你 ” .... 真让人 少女 心 爆棚 ， 比 好多 偶像剧 还 自然 和 真挚 ， 这 一刻 我 的 三观 已经 飞 了 ， 好 希望 他俩 一起 远走高飞 .,0,[ ],[ ' 人民 的 名义 ' ],0.0,0.9999991,0.0013524315
我 觉得 该 把 摸奶 节日 设 为 中国 传统节日 。 同意 的 转 啊 ！,1,[ ],[ ],1.0,0.9999991,0.93254614
本 “ 恢畅 笑话 集团 ” 有 一女 汉子 ， 把 她 的 QQ 昵称 改成 了 “ 我 老婆 ” ， 后来 我们 集团 很多 男 的 回家 后 都 跪 了 搓衣板 。 。 。 由此 ， 恢畅 笑话 集团 决定 借鉴 性 更改 本微博 昵称 ； 定位 为 ： 『 恢畅 笑话 ， 非常 消化 』 原 昵称 ： ； 稍 早前 昵称 ： 全部 弃用 ， 特此 通告 ， 谢谢 大家 ！,0,[ ],"[ ' 醉多粉 ' ,   ' 开心 互动 歪 爽爽 ' ]",1.0,0.9999991,0.9656925
自称 李敖 第二 ， 染香 第一 。 天生 胸狠 ， 迷人 的 五毛 党 主席 ， 最 犀利 的 时事评论 员 的 染香 终于 在 东方 卫视 露面 。 这 就是 传说 中 调侃 过 不少 男人 的 染香 。 其真 名叫 余进 ， 曾经 的 杭州 高考状元 ， 清华 高材生 ， 流血 英国 剑桥 …,1,[ ' 【 染香 写真 曝光 】 ' ],[ ],1.0,0.9999991,0.6156881
“ 这是 一场 不 可能 赢 的 比赛 ” 。 这是 教练组 、 德罗巴 、 阿内尔卡 赛后 反复 说 的 一句 话 。 他们 什么 大赛 没 经历 过 ， 不会 因为 一场 比赛 出 离 愤怒 。 究竟 是 为什么 ？ 我们 也 不知 该 如何 和 他们 解释 。 这是 大伙 玩命 拼下 的 一分 ， 但 或许 已经 是 最好 的 结果 了 … …,0,[ ],[ ],0.0,0.9999991,0.045562226
发布 了 头条 文章 ： 《 赌王 何鸿燊 病逝 后 ， 何猷 君 频遭 人 背后 暗算 ， 现 又 传出 奚梦瑶怀 二胎 》 赌王 何鸿燊 病逝 后 ， 何猷 君 频遭 人 背后 暗算 ， 现 又 传出 奚梦瑶怀 二胎,0,[ ],[ ],0.0,0.9999991,0.011358099
今日 ， 中国足协 在 上海 召开 2018 赛季 职业联赛 动员大会 ， 颁布 了 2018 赛季 职业联赛 的 新举措 。 在 调节费 问题 上 ， 如果 存在 故意 逃避 引援 调节费 行为 的 ， 经过 核实 将 扣除 1 - 15 个 联赛 积分 ， 涉事 球员 将 被 暂缓 报名 半年 。 此外 ， 中超 工资 帽及 球队 中性化 的 问题 也 预计 2020 年 开始 实行 ！ | 足协 再次 强 ...,0,[ ' 【 足协 再次 强调 逃避 调节费 扣分 3 年 完成 名称 中性化 】 ' ],[ ],0.0,0.9999991,0.001033957
狗 不能 喂 的 太饱 ， 人 不能 对 他 太 好 ！ 忍一时 得寸进尺 ， 退一步 变本加厉 。 玩笑 别太过 ， 要 不 都 是 祸 。 情 不够 ， 钱来 凑 ， 有钱 身后 一群 狗 ， 没 钱 社会 路难 走 。 看清 对 你好 的 ， 记住 被 谁 咬 的 。 该 吃 吃 该 喝喝 ， 破 事儿 别往 心里 搁 。 是 人 是 狗 ， 是 敌 是 友 ， 时间 长 了 自己 瞅 。 是 鬼别 装人 ， 是 人别 装神 。,0,[ ],[ ],1.0,0.9999991,0.97057563
有没有 亲 跟 小编 一样 最近 是 按 这个 路线 来 追剧 的 ： 《 无理 的 前进 》 → 《 朝 5 晚 9 》 → 《 泰版 一吻 定情 》 → 《 她 很漂亮 》 。 在 11.11 这 敏感 日子 ， 新浪 电视 为 你们 总结 了 “ 脱单 ” 计划 ！ 赶紧 边 看 边学 起来 →,0,[ ' 【 # 剧能 说 # 热播 剧中 选出 撩妹 届 四大 高手 ， 亲自 上阵 教 你 脱 单妙 招 ！ 】 ' ],[ ],0.0,0.9999991,0.0024506245
给 大猫 做 一个 猫桥 ， 可 人家 好像 不怎么 满意 呢,0,[ ],[ ],1.0,0.9999991,0.97549266
徐冰 说 ： 素描 《 大卫 》 的 练习 使 他 从 一个 粗糙 的 人 变成 了 一个 精致 的 人 。 在 画 的 过程 中 ， 徐冰 试图 展现出 自己 的 所有 绘画 能力 ， 直到 没有 什么 可以 施展 时 为止 ， 也 就是 把 自己 逼到 画 不 下去 的 境地 。 他 正是 在 这个 “ 死地 ” 发现 了 自己 的 擅长 ， 也 发现 了 自己 的 不 擅长 。 并 在 这 一 过程 中 ， 学会 了 处理 问题 、 控制 问题 的 方法 。,0,[ ],[ ],0.0,0.9999991,0.052025944
近年 演艺界 人士 涉毒 消息 屡现 报端 ， 一些 吸毒者 自称 “ 借 吸毒 减压 ” 。 对此 ， 陈道明 发问 ： “ 现代人 谁 没 压力 ？ 你 压力 有 老百姓 大 吗 ？ ” “ 演员 ， 要 非 说 有 压力 ， 也 是 在 名利场 想 出名 的 压力 。 用 压力 解释 吸毒 ， 纯属 借口 。 ”,0,[ ' 【 陈道明 发问 吸毒 艺人 : 你 压力 有 老百姓 大 吗 ？ 】 ' ],[ ],0.0,0.9999991,0.00028812283
我 希望 你 毕业 后 ， 先去 你 想 去 的 地方 ， 再 去 你 该 去 的 地方 。 我 希望 你 能 在 最好 的 时光 里 ， 做 最 心甘情愿 的 事 。 — — 尹 文思 《 因为 有 梦 所以 远方 》,0,[ ],[ ],0.0,0.9999991,0.011924091
太 恐怖 了 吧 ， 但愿 只是 明星 的 自我 炒作 ！,0,[ ],[ ],1.0,0.9999991,0.99267703
"11 日 播出 的 JTBC 新 综艺 中 , Jackson 很 早就 起床 去 卫生间 为 外出 做 准备 , 此时 他 脱掉 上衣 , 展现出 结实 的 腹肌 .",0,[ ' 【 naver 综合 】 ' ],[ ' 他人 的 取向 ' ],0.0,0.9999991,0.00037044752
昨天下午 ， 中国 国际 动漫 节节 展办 的 领导 去 看望 了 岛上 的 画家 们 ， 有些 小 作者 说 着 说 着 就 忍不住 哭 了 … … 让 大家 恐慌 的 是 ， 在 最近 这些 风口浪尖 的 日子 里 ， 夏天 岛 负责人 姚非 拉 居然 音讯全无 。 “ 马上 过年 了 ， 如果 老大 不 回来 ， 下个月 的 连载 稿费 就 拿 不到 了 ” （ 分享 自 凤凰网 ） ... c,0,[ ' 【 夏天 岛变 “ 荒岛 ” ， 员工 急寻 姚非 拉 】 ' ],[ ],0.0,0.9999991,7.0614486e-05
当 你 真正 看 懂 了 《 大话西游 》 ， 你 就 真的 懂 了 爱情 。 那么 ， 当 你 听懂 了 《 一生 所 爱 》 ， 你 就 真的 懂 了 什么 是 哀伤 和 无奈 ~,0,[ ],[ ],0.0,0.9999991,0.006817023
