content_token,label,title,tag,pre_label,result,content,type
据 路透社 报道 ， 中国农业银行 副总裁 杨琨 欠 澳门 赌债 30 亿 人民币 ， 此前 中国农业银行 已 发布公告 证实 ， 农行 执行 董事 、 副行长 杨琨 正 协助 有关 部门 调查 ， 但 未 透露 杨琨 所涉 具体 事由 。,1,[ ' 【 外媒 ： 农行 副总裁 杨琨 欠 澳门 赌债 30 亿 人民币 】 ' ],[ ],0,FALSE,据路透社报道，中国农业银行副总裁杨琨欠澳门赌债30亿人民币，此前中国农业银行已发布公告证实，农行执行董事、副行长杨琨正协助有关部门调查，但未透露杨琨所涉具体事由。,4
据传 上海东方 传媒 集团 有限公司 副总裁 ， 第一 财经 传媒 有限公司 总经理 ， 《 第一 财经 日报 》 总编辑 — — 秦朔 ， 辞职 。,1,[ ],[ ],0,FALSE,据传上海东方传媒集团有限公司副总裁，第一财经传媒有限公司总经理，《第一财经日报》总编辑——秦朔，辞职。,2
香港 0.2 元 / 度 ， 上市公司 中电 2011 年 盈利 131.88 亿港元 ； 深圳 0.68 元 / 度 ， 内地 电厂 和 电网 都 喊 亏 ！ 香港 年 人均收入 约 20 万 人民币 ， 深圳 人均 约 5 万 。 你 年 年 都 喊 亏 ， 钱亏 哪儿 去 了 ？ 对 说谎 和 鱼肉百姓 者 是否 应该 建 一份 ＂ 最 缺德 ＂ 档案 呢 ？,1,[ ' 【 深圳 香港 电价 对比 】 ' ],[ ],0,FALSE,香港0.2元/度，上市公司中电2011年盈利131.88亿港元；深圳0.68元/度，内地电厂和电网都喊亏！香港年人均收入约20万人民币，深圳人均约5万。你年年都喊亏，钱亏哪儿去了？对说谎和鱼肉百姓者是否应该建一份＂最缺德＂档案呢？,3
去 医院 就是 孕检 ？ 这个 时候 不是 应该 给 他们 多一点 空间 吗 ？ 别 过度 关注 了 剧有料 bot 的 微博 视频,0,[ ],[ ' 何猷 君 否认 奚梦瑶怀 二胎 ' ],1,FALSE,去医院就是孕检？这个时候不是应该给他们多一点空间吗？别过度关注了剧有料bot的微博视频,3
美国 《 时代 》 杂志 2013 ： 1 . 《 地心引力 》 、 2 . 《 绝美 之 城 》 、 3 . 《 美国 骗局 》 、 4 . 《 她 》 、 5 . 《 一代宗师 》 、 6 . 《 速度 与 激情 6 》 、 7 . 《 冰雪 大冒险 》 、 8 . 《 杀戮 演绎 》 、 9 . 《 为奴 十二载 》 、 10 . 《 霍比特 人 2 ： 史矛革 荒漠 》 ， 详见 →,0,[ ' 【 年度 十佳 】 ' ],[ ' 颁奖 季 ' ],1,FALSE,美国《时代》杂志2013：1.《地心引力》、2.《绝美之城》、3.《美国骗局》、4.《她》、5.《一代宗师》、6.《速度与激情6》、7.《冰雪大冒险》、8.《杀戮演绎》、9.《为奴十二载》、10.《霍比特人2：史矛革荒漠》，详见→,2
章兄 的 書終 於 收到 了 聖寶劍 橡葉 騎士,0,[ ],[ ],1,FALSE,章兄的書終於收到了聖寶劍橡葉騎士,1
这 就是 我们 国家 吗 ？ 浑浊 的 不能 用 能见度 衡量 ， 但 当 1 个 战士 倒下 的 时候 却 要 透明 的 清澈见底 。 事实 说话 了 ！ 看过 我们 的 心底 能 痛快 吗 ？ 这 和 开棺验尸 有何 区别 ！,1,[ ],[ ],0,FALSE,这就是我们国家吗？浑浊的不能用能见度衡量，但当1个战士倒下的时候却要透明的清澈见底。事实说话了！看过我们的心底能痛快吗？这和开棺验尸有何区别！,3
这 笑声 太魔性 了 ！ 根本 停不下来 ！,0,[ ],[ ],1,FALSE,这笑声太魔性了！根本停不下来！,3
六小龄童 （ 大 师兄 ） 离开 人世 了 ， 二 师兄 横尸 黄浦江 ， 没有 大 师兄 的 保护 ， 唐僧 真的 摊上 大事 了 ！ （ 埋葬 唐僧 遗体 古刹 为 申遗 被 拆 ） 话题 双井站 我 在 : 2 江南 大道,1,[ ],[ ],0,FALSE,六小龄童（大师兄）离开人世了，二师兄横尸黄浦江，没有大师兄的保护，唐僧真的摊上大事了！（埋葬唐僧遗体古刹为申遗被拆）话题双井站我在:2江南大道,3
本 “ 恢畅 笑话 集团 ” 有 一女 汉子 ， 把 她 的 QQ 昵称 改成 了 “ 我 老婆 ” ， 后来 我们 集团 很多 男 的 回家 后 都 跪 了 搓衣板 。 。 。 由此 ， 恢畅 笑话 集团 决定 借鉴 性 更改 本微博 昵称 ； 定位 为 ： 『 恢畅 笑话 ， 非常 消化 』 原 昵称 ： ； 稍 早前 昵称 ： 全部 弃用 ， 特此 通告 ， 谢谢 大家 ！,0,[ ],"[ ' 醉多粉 ' ,   ' 开心 互动 歪 爽爽 ' ]",1,FALSE,本“恢畅笑话集团”有一女汉子，把她的QQ昵称改成了“我老婆”，后来我们集团很多男的回家后都跪了搓衣板。。。由此，恢畅笑话集团决定借鉴性更改本微博昵称；定位为：『恢畅笑话，非常消化』原昵称：；稍早前昵称：全部弃用，特此通告，谢谢大家！,3
给 大猫 做 一个 猫桥 ， 可 人家 好像 不怎么 满意 呢,0,[ ],[ ],1,FALSE,给大猫做一个猫桥，可人家好像不怎么满意呢,2
太 恐怖 了 吧 ， 但愿 只是 明星 的 自我 炒作 ！,0,[ ],[ ],1,FALSE,太恐怖了吧，但愿只是明星的自我炒作！,1
今年 建发 厦门 升级 为 独立 赛事 ， 全新 亮相 。 除 直播 正赛 外 ， 新浪 还 特派 美 女主播 团 陪 跑 ， 以 第一 视角 呈现 赛道 内外 的 人物 故事 … 新浪 正在 进行 | 微博 直播 .,0,[ ' 【 正在 直播 ： 厦门 半程 马拉松 1.8 万人 跑 热 湖海 双景 赛道 】 ' ],"[ ' 海沧 半马 ' ,   ' 天眼 直播 ' ]",1,FALSE,今年建发厦门升级为独立赛事，全新亮相。除直播正赛外，新浪还特派美女主播团陪跑，以第一视角呈现赛道内外的人物故事…新浪正在进行|微博直播.,2
被 雪人 调戏 是 种 什么 体验 。 。 。,0,[ ],[ ' 轻松 一刻 ' ],1,FALSE,被雪人调戏是种什么体验。。。,1
如果 这些 老 电视剧 你 看过 一半 以上 的话 ， 那 就 说明 你老 了 ， 还是 果断 转 了 吧 ！ 「 BY 动漫 控 -- 鑫儿 」,0,[ ],[ ],1,FALSE,如果这些老电视剧你看过一半以上的话，那就说明你老了，还是果断转了吧！「BY动漫控--鑫儿」,2
我国 这些 很 “ 刚 ” 的 记者 （ 近年 大 事件 ） 英雄 们 我国 记者 也 应该 被 铭记 ！ ！,1,[ ],[ ],0,FALSE,我国这些很“刚”的记者（近年大事件）英雄们我国记者也应该被铭记！！,3
近日 ， 被 称为 “ 全世界 最 幸福 的 小狗 ” 的 ， 因 甜美 笑容 而出名 的 柴犬 Maru 被选为 日本 三重 县 的 观光 大使 ， 就任 仪式 上 县长 还 亲自 颁发 了 正式 聘书 ！ 三重 县 是 忠犬八公 的 主人 上野 英三郎 的 故乡 ， 还是 纪州 犬 的 发源地 之一 ， 所以 政府 选择 了 狗狗 作为 观光 大使 。 爱笑 的 汪 运气 不会 太差 啊 ！,0,[ ],[ ],1,FALSE,近日，被称为“全世界最幸福的小狗”的，因甜美笑容而出名的柴犬Maru被选为日本三重县的观光大使，就任仪式上县长还亲自颁发了正式聘书！三重县是忠犬八公的主人上野英三郎的故乡，还是纪州犬的发源地之一，所以政府选择了狗狗作为观光大使。爱笑的汪运气不会太差啊！,3
古巨基 大婚 刘翔 苏有朋 到 贺,0,[ ' 【 11 月 11 日 7 — 17 时 要闻 回顾 （ 又名 光棍节 虐狗大 合集 ） 】 ' ],[ ],1,FALSE,古巨基大婚刘翔苏有朋到贺,2
倒 着 放 的 谁 不 知道 ， 但 还是 好 可爱 ， 看 了 10 遍 终于 停下来 了 。,0,[ ],[ ],1,FALSE,倒着放的谁不知道，但还是好可爱，看了10遍终于停下来了。,1
1 象棋 ： 中国 政治 象征 ， 一切 为了 保帅 ； 2 麻将 ： 中国 国民 象征 ， 彼此 算计 只 为 自己 成功 ； 3 围棋 ： 中国 思维 象征 ， 一切 都 是非 白即 黑 ； 4 军棋 ： 中国 官场 象征 ， 官大 一级 压死 人 ； 5 杂技 ： 中国 现状 象征 ， 折腾 来 折腾 去 都 是 维稳 ； 6 武术 ： 中国 军事 象征 ， 架式 吓人 ， 没见 谁 制服 过 谁 。,1,[ ' 【 中国 六大 发明 】 ' ],[ ],0,FALSE,1象棋：中国政治象征，一切为了保帅；2麻将：中国国民象征，彼此算计只为自己成功；3围棋：中国思维象征，一切都是非白即黑；4军棋：中国官场象征，官大一级压死人；5杂技：中国现状象征，折腾来折腾去都是维稳；6武术：中国军事象征，架式吓人，没见谁制服过谁。,4
曾 记否 ? 那个 在 90 代 童年 里 的 英雄 ! 那个 拯救 人类 于 水生 火热 的 超人 ? 那个 我们 公认 的 最帅 奥特曼 — — 迪迦 ? 大古 ? 可 让 人 伤心地 是 他 却 在 前 几天 发生 了 如此 不幸 的 遭遇 ( 昭和 47 年 （ 1972 年 10 月 9 日 - 2013 年 4 月 25 日 ） 在 4 月 25 日 长野 博 出车祸 去世 。 ) 为 他 祈福 一路 好 走 !,1,[ ],[ ],0,FALSE,曾记否?那个在90代童年里的英雄!那个拯救人类于水生火热的超人?那个我们公认的最帅奥特曼——迪迦?大古?可让人伤心地是他却在前几天发生了如此不幸的遭遇(昭和47年（1972年10月9日-2013年4月25日）在4月25日长野博出车祸去世。)为他祈福一路好走!,3
歌手 和田 光司 于 4 月 3 日 上午 因上 喉癌 去世 ， 享年 42 岁 。 感谢 你 曾经 带给 我们 的 无限大 的 梦想 R . I . P,0,[ ],[ ],1,FALSE,歌手和田光司于4月3日上午因上喉癌去世，享年42岁。感谢你曾经带给我们的无限大的梦想R.I.P,2
摸 奶节 是 当地 彝族 传统 文化 的 庆典 ， 每年 “ 鬼节 ” ， 就是 农历 的 7 月 14 日 、 15 日 与 16 日 这 三天 ， 除了 烧纸 祭奠 “ 好 兄弟 ” 之外 ， 来到 镇上 的 男男女女 ， 只要 出现 就要 遵守 “ 摸 奶节 ” 的 规定 ， 是 男人 就 高兴 地摸 ， 是 女人 就要 愉快 地 接受 被 摸 。,1,[ ' 【 色男 无法自拔 的 彝族 摸 奶节 】 ' ],[ ],0,FALSE,摸奶节是当地彝族传统文化的庆典，每年“鬼节”，就是农历的7月14日、15日与16日这三天，除了烧纸祭奠“好兄弟”之外，来到镇上的男男女女，只要出现就要遵守“摸奶节”的规定，是男人就高兴地摸，是女人就要愉快地接受被摸。,2
GIF - 萌 die ！ ！ 超可愛超 可 愛 啊啊啊 他 側身 講解 時候 粉紅 粉紅 的 飽滿 嘴唇 啊 啊啊啊 啊啊啊 啊,0,[ ],[ ],1,FALSE,GIF-萌die！！超可愛超可愛啊啊啊他側身講解時候粉紅粉紅的飽滿嘴唇啊啊啊啊啊啊啊啊,1
巴黎 慵懒 的 午后 ， 羡慕 S 人 了 ！ ！ 还 对 着 电脑 在 上班 的 人伤 不起 啊 ！ ！ ！,0,[ ],[ ],1,FALSE,巴黎慵懒的午后，羡慕S人了！！还对着电脑在上班的人伤不起啊！！！,1
王俊凯 晒 多 张 自拍照 ， 精致 侧颜 获赞 。 照片 中 ， 他 身穿 黑色 羽绒服 ， 刘海 梳 的 整齐 ， 瞪 大 的 双向 镜头 放电 ， 有 网友 调侃 道 ： “ 又 可以 换 屏保 了 ” ， 但是 又 有 网友 调侃 道 。 。 。 。 。,0,[ ],[ ' 大叔 神吐槽 ' ],1,FALSE,王俊凯晒多张自拍照，精致侧颜获赞。照片中，他身穿黑色羽绒服，刘海梳的整齐，瞪大的双向镜头放电，有网友调侃道：“又可以换屏保了”，但是又有网友调侃道。。。。。,2
关于 ， 广而告之 下 ， 适可而止 .... 别 让 作秀 绑架 了 公益,1,[ ],[ ' 冰桶 挑战 ' ],0,FALSE,关于，广而告之下，适可而止....别让作秀绑架了公益,1
这 摇头 的 节奏 竟然 和 《 UptownFunk 》 这么 搭 ， 萌 了 我 一脸 ！,0,[ ],[ ],1,FALSE,这摇头的节奏竟然和《UptownFunk》这么搭，萌了我一脸！,1
男女 对唱 版 《 Lethergo 》 ， 不要 等 天空 开始 飘雪 ， 才 想念 阳光 。 不要 等 放开 她 的 手 ， 才 明白 爱着 她 。 珍惜 眼前 人 ~,0,[ ],[ ],1,FALSE,男女对唱版《Lethergo》，不要等天空开始飘雪，才想念阳光。不要等放开她的手，才明白爱着她。珍惜眼前人~,1
当 我 睡着 睡着 突然 有人 开灯 时 。 。 。 。 。 ( つ ω ? ),0,[ ],[ ],1,FALSE,当我睡着睡着突然有人开灯时。。。。。(つω?),1
抢 完 广州 场 ， 我 现在 整个 人 都 很 忧郁 … … 一直 在 点 灰色 的 座位表 ， 后来 从 别人 口中 才 知道 灰色 是 被 订 了 的 … … 然后 那时 已经 太晚 了 ， 我 去 了 山顶,0,[ ],[ ],1,FALSE,抢完广州场，我现在整个人都很忧郁……一直在点灰色的座位表，后来从别人口中才知道灰色是被订了的……然后那时已经太晚了，我去了山顶,1
赵本山 疑 正式 遭 封杀 ， 网爆 央视 、 视频 网站 今日 齐收 禁令 ， 要求 将 所有 有关 赵本山 的 影视作品 ， 包括 主演 参演 的 一切 内容 都 下线 处理 。 而 被 禁播 的 还有 窦文涛 。 刚试 了 一下 搜狐 视频 ， 《 乡村 爱情 》 系列 还 能 看 ！ Ps ： 飘摇 中 的 赵氏 娱乐 帝国 哇 ！,1,[ ],[ ' 赵本山 窦文涛 被 禁播 ' ],0,FALSE,赵本山疑正式遭封杀，网爆央视、视频网站今日齐收禁令，要求将所有有关赵本山的影视作品，包括主演参演的一切内容都下线处理。而被禁播的还有窦文涛。刚试了一下搜狐视频，《乡村爱情》系列还能看！Ps：飘摇中的赵氏娱乐帝国哇！,3
刚 知道 老版 《 西游记 》 中 扮演 孙悟空 的 演员 六小龄童 ， 3 月 12 日 早上 八点半 病逝 。 他 给 我 的 童年 带来 了 无数 欢乐 ， 也 是 我 假期 里 的 必 看剧 ， 至今 还是 很 喜欢 他演 的 猴王 。 猴哥 · 一路 走 好 ！ ,1,[ ],[ ],0,FALSE,刚知道老版《西游记》中扮演孙悟空的演员六小龄童，3月12日早上八点半病逝。他给我的童年带来了无数欢乐，也是我假期里的必看剧，至今还是很喜欢他演的猴王。猴哥·一路走好！,2
华山派 和 昆仑 派 两 大长老 决战 暗巷,0,[ ],[ ],1,FALSE,华山派和昆仑派两大长老决战暗巷,1
刚刚 看 完老 炮儿 演唱会 ， 结果 见证 了 影帝 ? ? 哎 ， 又 来 抢 我们 饭碗,0,[ ],[ ],1,FALSE,刚刚看完老炮儿演唱会，结果见证了影帝??哎，又来抢我们饭碗,1
有 消息 称 日本 的 ３ Ｄ 版贞子 要 在 ５ ． １ ２ 那天 上映 ， 那天 正好 是 汶川 大 地震 纪念日 ， 这帮 小 日本鬼子 ！ ！ ！ 我 虽然 觉得 你 的 漫画 事业 做 的 很 好 ， 但是 在 这种 民族 情感 上 ， 我 还是 坚定 地站 在 祖国 这边 ！ 希望 你 大爷 的 零 票房 灵 票房 ！ ！,1,[ ],[ ],0,FALSE,有消息称日本的３Ｄ版贞子要在５．１２那天上映，那天正好是汶川大地震纪念日，这帮小日本鬼子！！！我虽然觉得你的漫画事业做的很好，但是在这种民族情感上，我还是坚定地站在祖国这边！希望你大爷的零票房灵票房！！,3
据 报道 黑龙江 一 动物园 因 饲养员 管理 不慎 导致 一 老虎 逃出 动物园 ， 此虎 逃 至 动物园 门口 被 一 晨练 大爷 徒手 制服 ！ 老大爷 仅仅 擦破 一点 皮 ， 现该 老虎 已 被 园方 抓 回 饲养 处 严加 看管 ！ -- 不用 穿 军大衣 也 能 制服 老虎,1,[ ],[ ],0,FALSE,据报道黑龙江一动物园因饲养员管理不慎导致一老虎逃出动物园，此虎逃至动物园门口被一晨练大爷徒手制服！老大爷仅仅擦破一点皮，现该老虎已被园方抓回饲养处严加看管！--不用穿军大衣也能制服老虎,2
永嘉 城市 网 ： 今天下午 4 点多 ， 瓯北堡 二 购物中心 旁边 的 某 网吧 门口 ， 发生 持刀 捅 人 事件 。 一名 青年 男子 满身 血迹 地倒 在 地上 ， 场面 甚 是 吓人 。 目击者 称 ， 他们 还 打牌 来 着 ， 突然 就 打 起来 了 。 事发 后 ， 伤者 被 紧急 送往 医院 抢救 。 稍晚 从 有关 核实 获悉 ， 伤者 受伤 无 生命危险 ， 嫌疑人 自首 。,0,[ ' 【 永嘉 伤人 ， 什么 仇 什么 怨 】 ' ],[ ],1,FALSE,永嘉城市网：今天下午4点多，瓯北堡二购物中心旁边的某网吧门口，发生持刀捅人事件。一名青年男子满身血迹地倒在地上，场面甚是吓人。目击者称，他们还打牌来着，突然就打起来了。事发后，伤者被紧急送往医院抢救。稍晚从有关核实获悉，伤者受伤无生命危险，嫌疑人自首。,4
近日 ， 重庆 奉节 一名 95 后 女孩 ， 由于 个人 原因 想要 跳江 轻生 。 却 因为 羽绒服 太厚 ， 在 江面 漂浮 了 半个 多 小时 。 落水 后 女孩 可能 也 想 明白 了 ， 一直 在 努力 地 自救 ， 最终 在 民警 和 海事 工作人员 的 帮助 下 回到 了 岸上 。,1,[ ' 【 95 后 女孩 跳进 长江 因穿 羽绒服 江面 漂浮 半小时 】 ' ],[ ],0,FALSE,近日，重庆奉节一名95后女孩，由于个人原因想要跳江轻生。却因为羽绒服太厚，在江面漂浮了半个多小时。落水后女孩可能也想明白了，一直在努力地自救，最终在民警和海事工作人员的帮助下回到了岸上。,4
今天下午 ， 在 渭南市 华州 区高塘 镇政府 院内 发生 一起 跳楼 事件 。 据 知情者 介绍 ， 疑似 一对 六十多岁 的 老夫妻 在 寻求 政府 帮助 时 ， 不知 何因 ？ 双双 倒 在 镇政府 楼下 ， 生死 不详 。 视频 中 ， 疑似 一穿 制服 人 拍照 ... 求 补充 ， 求 真相 ？ 陕西 渭南 公安 渭南 发布 渭南 宣传 绪刚 观天 的 ...,0,[ ' 【 渭南市 华州 区高塘 镇 有人 从 政府 三楼 跳 下 ， 生死 不详 】 ' ],[ ' 绪刚 说 事 ' ],1,FALSE,今天下午，在渭南市华州区高塘镇政府院内发生一起跳楼事件。据知情者介绍，疑似一对六十多岁的老夫妻在寻求政府帮助时，不知何因？双双倒在镇政府楼下，生死不详。视频中，疑似一穿制服人拍照...求补充，求真相？陕西渭南公安渭南发布渭南宣传绪刚观天的...,2
杭州 最近 发生 了 系列 高级 骗局 ， 乘 公交车 的 亲 人们 警惕 哦 。 骗子 最新 手法 ： 在 公交车 上 ， 三人 一组 ， 三个 骗子 围坐在 你 周围 ， 借机 把 手机 放在 你 手袋 或 衣袋 中 ， 之后 就 说 不见 手机 了 。 骗子 借 同伙 致电 自己 手机 时 ， 你袋 里 的 手机 就 会 响起 ， 令 你 变成 小偷 ， 屈 你 钱 。 在 杭州 的 朋友 要 当心 了 ！ （ 转 ）,1,[ ' 【 杭州 出现 新 公交 骗局 】 ' ],[ ],0,FALSE,杭州最近发生了系列高级骗局，乘公交车的亲人们警惕哦。骗子最新手法：在公交车上，三人一组，三个骗子围坐在你周围，借机把手机放在你手袋或衣袋中，之后就说不见手机了。骗子借同伙致电自己手机时，你袋里的手机就会响起，令你变成小偷，屈你钱。在杭州的朋友要当心了！（转）,4
"今日 . 据说 成都 公交车 有人 喊 冒烟 了 , 结果 就 成 了 这个 样子 . 你 今天 带 锤子 吗 ? 阮是 俊杰 嘉庚 门徒 张 抖抖 不爱斗 厦门 琦琦 红薯 马甲",1,[ ],[ ' 厦门 BRT 爆炸 后遗症 续 ' ],0,FALSE,"今日.据说成都公交车有人喊冒烟了,结果就成了这个样子.你今天带锤子吗?阮是俊杰嘉庚门徒张抖抖不爱斗厦门琦琦红薯马甲",2
在 这个 高贵 的 国家 里 ， 菜贵 伤民 ， 菜贱 伤农 。 是因为 从 农村 到 城里 ， 一路 路过 了 敌占区 吗 ？,0,[ ],[ ],1,FALSE,在这个高贵的国家里，菜贵伤民，菜贱伤农。是因为从农村到城里，一路路过了敌占区吗？,1
看看 吧 ， 什么 是 键盘 侠 ， 网络 断案 一看 就 明白 ， 当事 律师 最有 发言权,0,[ ],[ ' 泸州 太伏 中学 事件 ' ],1,FALSE,看看吧，什么是键盘侠，网络断案一看就明白，当事律师最有发言权,1
警示 教育 是 必要 的 ， 但是 如此 在 人家 大门 上 和 屋 墙上 喷漆 绘字 ， 实在 不妥 。 2018 年 5 月 7 日 ， 广东省 惠来县 鳌 江镇 根据 上级 部署 要求 ， 组织 镇 村干部 、 派出所 民警 ， 对 10 户 涉毒 家庭 房屋 进行 喷漆 ， 以 达到 警示 教育 效果 。 （ via 新浪 广东 ）,0,[ ],[ ],1,FALSE,警示教育是必要的，但是如此在人家大门上和屋墙上喷漆绘字，实在不妥。2018年5月7日，广东省惠来县鳌江镇根据上级部署要求，组织镇村干部、派出所民警，对10户涉毒家庭房屋进行喷漆，以达到警示教育效果。（via新浪广东）,2
辽宁省 沈阳市 一处 科普 公园 改成 儿童 足球 公园 ， 场地 内 加入 四块 人造 草 球场 。 同时 ， 2002 年 打进 世界杯 的 国足 阵容 铜像 也 矗立 在 公园 内 ， 包括 李铁 ， 吴承瑛 ， 李霄鹏 等 ， 部分 雕塑 破损 严重 。,0,[ ' 【 沈阳 科普 公园 变 儿童 足球 公园 立国 足 铜像 】 ' ],[ ' 万象 ' ],1,FALSE,辽宁省沈阳市一处科普公园改成儿童足球公园，场地内加入四块人造草球场。同时，2002年打进世界杯的国足阵容铜像也矗立在公园内，包括李铁，吴承瑛，李霄鹏等，部分雕塑破损严重。,4
这 一张 照片 在 网络 非常 的 火爆 ， 这 说明 什么 ？ 是否 这个 社会 有 三六九等 之分 吗 ？ 不管 你 是 什么 身份 ， 你 何德何能 让 百姓 八抬大轿 ！ 值得反思 ！ 只是 分享 ， 并非 造谣,1,[ ],[ ],0,FALSE,这一张照片在网络非常的火爆，这说明什么？是否这个社会有三六九等之分吗？不管你是什么身份，你何德何能让百姓八抬大轿！值得反思！只是分享，并非造谣,3
一位 网友 在 北京 租 了 一间 带 厨房 ﹑ 带 卫生间 的 房子 ， 一个月 只要 1000 块 。,1,[ ],[ ],0,FALSE,一位网友在北京租了一间带厨房﹑带卫生间的房子，一个月只要1000块。,1
我 无法 理解 一些 女人 在 夜店 整晚 被 N 个 搂抱 亲吻 还 觉得 特 光荣 ， 一有局 就 各种 求偶 遇 。 看到 开 跑车 的 人 和 稍微 有点 人 样 恨不得 马上 扒光 自己 。 姑娘 ， 这 不 叫 交际花 ， 这 叫 交 妓花 ， 叫 不知 耻 ！ 没局 的 时候 就 在家 扯 着 胸罩 露大 半边 乳房 出来 发 微薄 喊 寂寞 。 这 不 叫 性感 ， 这 叫 阴部 瘙痒 ！ 女人 ， 最 忌讳 的 就是 把 自己 做烂 ！,0,[ ],[ ],1,FALSE,我无法理解一些女人在夜店整晚被N个搂抱亲吻还觉得特光荣，一有局就各种求偶遇。看到开跑车的人和稍微有点人样恨不得马上扒光自己。姑娘，这不叫交际花，这叫交妓花，叫不知耻！没局的时候就在家扯着胸罩露大半边乳房出来发微薄喊寂寞。这不叫性感，这叫阴部瘙痒！女人，最忌讳的就是把自己做烂！,3
饶 原生 : 接客 太 多 ， 得 返 一碟 斋 。,1,[ ],[ ],0,FALSE,饶原生:接客太多，得返一碟斋。,1
近日 ， 在 网上 一组 南京 发生 的 车祸 后 的 惨状 和 交警 像 扔 牲畜 一样 将 受害者 尸体 扔 上车 的 照片 在 网上 疯传 ， 帖子 中 还 写道 ， 肇事车 主 江苏省 检察院 培训中心 干部 王 云岗 事后 称 “ 不 就是 赔钱 吗 ？ 在 南京 没有 我 办不到 的 事儿 ” 。 看 了 此 帖子 的 读者 无不 叹 惨不忍睹 ， 对 交警 执法 的 方式 以及 官员 没 ... O,1,[ ],[ ],0,FALSE,近日，在网上一组南京发生的车祸后的惨状和交警像扔牲畜一样将受害者尸体扔上车的照片在网上疯传，帖子中还写道，肇事车主江苏省检察院培训中心干部王云岗事后称“不就是赔钱吗？在南京没有我办不到的事儿”。看了此帖子的读者无不叹惨不忍睹，对交警执法的方式以及官员没...O,3
37 年前 ， 福建 晋江 ， 庄 茉莉 受雇 到 一户 从 香港 回来 的 夫妇 家中 当 保姆 ， 照顾 “ 大头 ” 。 之后 这 对 夫妇 便 狠心 地 丢下 刚 满月 孩子 ， 返回 香港 再 无 消息 。 当时 庄 茉莉 家中 已有 四个 孩子 ， 日子 也 不好过 ， 一 咬牙 ， 便 带 “ 大头 ” 回家 照顾 ， 一晃 便是 37 年 。 via . 新闻晨报,0,[ ' 【 父母 抛弃 瘫痪 儿 保姆 留守 “ 危房 ” 照顾 37 年 】 ' ],[ ],1,FALSE,37年前，福建晋江，庄茉莉受雇到一户从香港回来的夫妇家中当保姆，照顾“大头”。之后这对夫妇便狠心地丢下刚满月孩子，返回香港再无消息。当时庄茉莉家中已有四个孩子，日子也不好过，一咬牙，便带“大头”回家照顾，一晃便是37年。via.新闻晨报,2
快要 过年 了 ， 要 不要 一起 吃个 饭 ， 评论 里 留言 ， 大冶 、 阳新 、 黄石市 区 ， 最多 的 ， 我们 就 到 那里 去 组 一局,0,[ ],[ ],1,FALSE,快要过年了，要不要一起吃个饭，评论里留言，大冶、阳新、黄石市区，最多的，我们就到那里去组一局,1
温州 2 名 游客 在 澳大利亚 公园 大小便 并 袭警 ， 被 警方 逮捕 起诉 ！ 唉 ， 太 丢人 了 。 为 毛 国内 刁民 装病 、 拒捕 、 袭警 这些 熟悉 的 套路 在 国外 不好 使 ？ 因为 人家 法治 社会 根本 不 屌 ！ 该 抓 就 抓 ， 也 没 那么 多 圣母 白莲花 。 。 。 还有 宁波 游客 在 日本 酒店 偷 马桶盖 的 事 ， 有钱 不 等于 文明 。 少数 暴发户 的 low 逼 行为 ， 让 大多数 人 买单,0,[ ],[ ],1,FALSE,温州2名游客在澳大利亚公园大小便并袭警，被警方逮捕起诉！唉，太丢人了。为毛国内刁民装病、拒捕、袭警这些熟悉的套路在国外不好使？因为人家法治社会根本不屌！该抓就抓，也没那么多圣母白莲花。。。还有宁波游客在日本酒店偷马桶盖的事，有钱不等于文明。少数暴发户的low逼行为，让大多数人买单,3
姐姐 跟 老爸 讨论 着 要 把 弟弟 卖 到 宠物医院 ， 一本正经 的 讨论 ， 说 的 好 有 道理 ， 绝对 亲姐姐 啊 ！,0,[ ],[ ],1,FALSE,姐姐跟老爸讨论着要把弟弟卖到宠物医院，一本正经的讨论，说的好有道理，绝对亲姐姐啊！,1
五年级 学生 妈妈 睡 了 班上 17 个 爸爸 并 借 了 400 多万 … …,1,[ ],[ ],0,FALSE,五年级学生妈妈睡了班上17个爸爸并借了400多万……,2
河南省 焦作市 公安局 有 必要 出来 解释 说明 下 ， 为什么 这么 做 ？ 公安系统 内部 有 不少 人 属于 机械式 理解 法律 规定 的 程度 ， 办 的 都 是 砸 自己 单位 锅 的 事 ， 这回 是不是 又 砸锅 了 ？ 周成洋 CY 的 微博 投票,0,[ ],[ ' 17 岁 男生 反击 猥亵 少女 者 被 批捕 ' ],1,FALSE,河南省焦作市公安局有必要出来解释说明下，为什么这么做？公安系统内部有不少人属于机械式理解法律规定的程度，办的都是砸自己单位锅的事，这回是不是又砸锅了？周成洋CY的微博投票,3
